# Timing post-processed analysis
# Source   : 2026-03-18_21-16-36_Multi_Timing.csv
# Generated: 2026-03-19 12:25:15
# Points   : 10000
# Disconnects: 0
Timestamp,Total_Ms,Comm_Ms,Address_Switch_Ms,UI_Ms,Record_Ms,Had_Error,Rolling_Mean_Total_Ms,Rolling_StdDev_Total_Ms
2026-03-19 05:49:36.417,2524.500,2149.200,375.200,0.100,0.000,0,2517.006,7.9309371
2026-03-19 05:49:38.988,2506.300,2131.800,374.400,0.000,0.000,0,2516.913,8.0010956
2026-03-19 05:49:41.558,2507.200,2131.200,376.000,0.000,0.000,0,2516.831,8.0579984
2026-03-19 05:49:44.144,2509.100,2133.100,375.900,0.100,0.000,0,2516.694,8.0718005
2026-03-19 05:49:46.722,2523.400,2146.900,376.300,0.100,0.000,0,2516.723,8.0906101
2026-03-19 05:49:49.296,2516.000,2140.200,375.600,0.100,0.000,0,2516.75,8.083644
2026-03-19 05:49:51.889,2510.700,2134.300,376.200,0.100,0.000,0,2516.584,8.0355923
2026-03-19 05:49:54.483,2532.900,2155.400,377.300,0.100,0.000,0,2516.718,8.1932824
2026-03-19 05:49:57.074,2531.200,2154.100,377.000,0.000,0.000,0,2516.865,8.3189588
2026-03-19 05:49:59.662,2531.200,2154.400,376.700,0.000,0.000,0,2516.869,8.3257516
2026-03-19 05:50:02.236,2523.800,2148.100,375.700,0.000,0.000,0,2516.939,8.3542551
2026-03-19 05:50:04.809,2514.700,2141.500,373.100,0.000,0.000,0,2517.035,8.2724165
2026-03-19 05:50:07.377,2512.600,2135.000,377.600,0.000,0.000,0,2516.924,8.2566957
2026-03-19 05:50:09.955,2504.700,2131.000,373.500,0.100,0.000,0,2516.664,8.2281167
2026-03-19 05:50:12.546,2515.700,2140.300,375.200,0.100,0.000,0,2516.535,8.1406311
2026-03-19 05:50:15.122,2529.400,2154.200,375.200,0.000,0.000,0,2516.569,8.1870592
2026-03-19 05:50:17.712,2513.400,2140.900,372.500,0.000,0.000,0,2516.511,8.1887593
2026-03-19 05:50:20.301,2527.700,2153.800,373.700,0.100,0.000,0,2516.648,8.2598969
2026-03-19 05:50:22.877,2527.600,2154.100,373.400,0.000,0.000,0,2516.741,8.3300312
2026-03-19 05:50:25.451,2514.800,2140.600,374.100,0.000,0.000,0,2516.783,8.3095253
2026-03-19 05:50:28.033,2510.500,2134.000,376.500,0.000,0.000,0,2516.743,8.3300211
2026-03-19 05:50:30.605,2520.400,2145.400,374.800,0.100,0.000,0,2516.853,8.3049197
2026-03-19 05:50:33.199,2509.800,2136.100,373.600,0.000,0.000,0,2516.694,8.2862032
2026-03-19 05:50:35.781,2530.400,2155.200,375.200,0.000,0.000,0,2516.802,8.3930683
2026-03-19 05:50:38.360,2518.400,2141.800,376.500,0.000,0.000,0,2516.765,8.3777727
2026-03-19 05:50:40.941,2517.000,2140.900,376.000,0.000,0.000,0,2516.655,8.301402
2026-03-19 05:50:43.510,2519.400,2145.000,374.300,0.000,0.000,0,2516.678,8.3057881
2026-03-19 05:50:46.097,2507.900,2131.800,376.100,0.000,0.000,0,2516.602,8.350868
2026-03-19 05:50:48.678,2523.100,2145.200,377.900,0.000,0.000,0,2516.64,8.3716784
2026-03-19 05:50:51.248,2517.500,2141.200,376.200,0.000,0.000,0,2516.494,8.2268441
2026-03-19 05:50:53.827,2510.700,2138.700,371.900,0.000,0.000,0,2516.38,8.2273568
2026-03-19 05:50:56.404,2517.300,2141.900,375.300,0.100,0.000,0,2516.394,8.2277192
2026-03-19 05:50:58.975,2515.100,2142.100,373.000,0.000,0.000,0,2516.524,8.1025937
2026-03-19 05:51:01.568,2508.200,2130.400,377.500,0.300,0.000,0,2516.44,8.144802
2026-03-19 05:51:04.148,2530.800,2156.100,374.700,0.000,0.000,0,2516.686,8.2030972
2026-03-19 05:51:06.725,2519.900,2145.300,374.500,0.000,0.000,0,2516.872,8.061775
2026-03-19 05:51:09.313,2514.600,2140.400,374.000,0.100,0.000,0,2516.831,8.0627997
2026-03-19 05:51:11.891,2523.600,2151.400,372.100,0.000,0.000,0,2516.82,8.0528008
2026-03-19 05:51:14.471,2515.400,2139.100,376.200,0.000,0.000,0,2516.881,8.018637
2026-03-19 05:51:17.054,2517.200,2142.900,374.200,0.000,0.000,0,2517.01,7.9183395
2026-03-19 05:51:19.633,2521.200,2148.400,372.700,0.000,0.000,0,2517.151,7.8659837
2026-03-19 05:51:22.208,2516.800,2142.300,374.400,0.100,0.000,0,2517.129,7.8638578
2026-03-19 05:51:24.786,2511.900,2135.600,376.100,0.100,0.000,0,2517.097,7.8785462
2026-03-19 05:51:27.357,2516.200,2140.000,376.200,0.000,0.000,0,2517.156,7.8494627
2026-03-19 05:51:29.934,2509.900,2132.200,377.600,0.000,0.000,0,2517.192,7.8077357
2026-03-19 05:51:32.508,2513.600,2141.200,372.400,0.000,0.000,0,2517.119,7.8068521
2026-03-19 05:51:35.094,2512.500,2138.900,373.500,0.100,0.000,0,2517.114,7.8096481
2026-03-19 05:51:37.684,2523.700,2148.500,375.200,0.000,0.000,0,2517.183,7.8370027
2026-03-19 05:51:40.269,2528.700,2155.300,373.300,0.000,0.000,0,2517.167,7.8117995
2026-03-19 05:51:42.854,2522.000,2146.600,375.400,0.000,0.000,0,2517.377,7.6550618
2026-03-19 05:51:45.423,2522.000,2147.000,374.900,0.000,0.000,0,2517.548,7.5648989
2026-03-19 05:51:48.016,2507.300,2133.000,374.200,0.000,0.000,0,2517.532,7.5848386
2026-03-19 05:51:50.591,2530.200,2156.700,373.400,0.000,0.000,0,2517.678,7.6860859
2026-03-19 05:51:53.172,2513.200,2140.000,373.100,0.000,0.000,0,2517.629,7.6988479
2026-03-19 05:51:55.749,2519.700,2145.100,374.600,0.000,0.000,0,2517.534,7.6136223
2026-03-19 05:51:58.339,2515.000,2141.900,373.000,0.000,0.000,0,2517.625,7.5279263
2026-03-19 05:52:00.926,2527.600,2153.700,373.900,0.000,0.000,0,2517.792,7.5620458
2026-03-19 05:52:03.515,2526.300,2154.500,371.700,0.000,0.000,0,2517.999,7.5086017
2026-03-19 05:52:06.098,2526.100,2150.600,375.400,0.100,0.000,0,2518.116,7.5426881
2026-03-19 05:52:08.670,2520.000,2144.400,375.600,0.000,0.000,0,2518.006,7.4334086
2026-03-19 05:52:11.245,2509.900,2138.700,371.000,0.100,0.000,0,2517.951,7.4727304
2026-03-19 05:52:13.823,2514.700,2139.500,375.100,0.000,0.000,0,2517.841,7.4387377
2026-03-19 05:52:16.392,2516.400,2144.500,371.700,0.100,0.000,0,2517.898,7.4055652
2026-03-19 05:52:18.962,2507.300,2130.500,376.600,0.100,0.000,0,2517.765,7.4749498
2026-03-19 05:52:21.546,2508.200,2136.200,371.900,0.000,0.000,0,2517.599,7.5011532
2026-03-19 05:52:24.114,2521.000,2145.200,375.800,0.000,0.000,0,2517.686,7.4896331
2026-03-19 05:52:26.690,2505.700,2132.700,373.000,0.000,0.000,0,2517.66,7.5265929
2026-03-19 05:52:29.268,2514.200,2143.600,370.500,0.000,0.000,0,2517.49,7.4099325
2026-03-19 05:52:31.843,2515.400,2143.300,372.000,0.100,0.000,0,2517.578,7.3319244
2026-03-19 05:52:34.429,2514.100,2137.400,376.600,0.000,0.000,0,2517.474,7.3067177
2026-03-19 05:52:37.020,2524.200,2151.000,373.100,0.000,0.000,0,2517.495,7.3229827
2026-03-19 05:52:39.598,2527.900,2151.200,376.600,0.000,0.000,0,2517.689,7.3390721
2026-03-19 05:52:42.178,2515.800,2142.800,372.900,0.000,0.000,0,2517.769,7.2741556
2026-03-19 05:52:44.771,2519.400,2144.400,374.900,0.000,0.000,0,2517.824,7.2654817
2026-03-19 05:52:47.362,2530.600,2154.700,375.800,0.000,0.000,0,2517.853,7.3104918
2026-03-19 05:52:49.934,2528.500,2151.600,376.800,0.000,0.000,0,2518.005,7.3720062
2026-03-19 05:52:52.504,2512.000,2139.500,372.400,0.100,0.000,0,2518.053,7.3169181
2026-03-19 05:52:55.075,2507.100,2130.200,376.800,0.000,0.000,0,2517.936,7.3971416
2026-03-19 05:52:57.665,2508.700,2134.100,374.400,0.200,0.000,0,2517.757,7.4018951
2026-03-19 05:53:00.255,2526.000,2152.500,373.500,0.000,0.000,0,2517.755,7.3996402
2026-03-19 05:53:02.833,2528.600,2151.600,376.900,0.000,0.000,0,2517.88,7.4758143
2026-03-19 05:53:05.396,2515.300,2141.700,373.600,0.000,0.000,0,2517.912,7.4578319
2026-03-19 05:53:07.976,2501.700,2127.600,374.000,0.000,0.000,0,2517.684,7.6001016
2026-03-19 05:53:10.562,2518.500,2143.600,374.700,0.100,0.000,0,2517.633,7.577309
2026-03-19 05:53:13.124,2522.600,2152.800,369.800,0.000,0.000,0,2517.625,7.5716362
2026-03-19 05:53:15.702,2501.300,2126.300,374.900,0.000,0.000,0,2517.437,7.7393883
2026-03-19 05:53:18.285,2515.600,2136.600,378.900,0.000,0.000,0,2517.619,7.4755561
2026-03-19 05:53:20.868,2521.500,2145.100,376.300,0.000,0.000,0,2517.747,7.4311971
2026-03-19 05:53:23.449,2519.900,2145.400,374.400,0.100,0.000,0,2517.714,7.4142163
2026-03-19 05:53:26.038,2518.700,2143.800,374.800,0.000,0.000,0,2517.776,7.3962574
2026-03-19 05:53:28.616,2527.500,2154.900,372.500,0.100,0.000,0,2517.894,7.4560823
2026-03-19 05:53:31.192,2517.000,2143.400,373.500,0.200,0.000,0,2517.824,7.4312465
2026-03-19 05:53:33.769,2513.800,2140.700,372.900,0.200,0.000,0,2517.766,7.4397879
2026-03-19 05:53:36.334,2516.100,2138.300,377.800,0.000,0.000,0,2517.754,7.4414974
2026-03-19 05:53:38.912,2502.100,2127.600,374.400,0.000,0.000,0,2517.542,7.58115
2026-03-19 05:53:41.479,2515.200,2141.300,373.800,0.000,0.000,0,2517.601,7.5396219
2026-03-19 05:53:44.065,2505.200,2128.600,376.600,0.000,0.000,0,2517.493,7.6384849
2026-03-19 05:53:46.641,2523.300,2148.700,374.600,0.000,0.000,0,2517.617,7.631095
2026-03-19 05:53:49.235,2516.100,2141.500,374.500,0.000,0.000,0,2517.521,7.589075
2026-03-19 05:53:51.814,2531.100,2153.500,377.500,0.000,0.000,0,2517.662,7.7081357
2026-03-19 05:53:54.403,2517.100,2142.700,374.300,0.000,0.000,0,2517.588,7.6775944
2026-03-19 05:53:56.986,2524.600,2150.000,374.500,0.000,0.000,0,2517.771,7.6242678
2026-03-19 05:53:59.562,2519.500,2141.600,377.800,0.100,0.000,0,2517.894,7.5516067
2026-03-19 05:54:02.144,2514.200,2139.400,374.700,0.000,0.000,0,2517.945,7.5091461
2026-03-19 05:54:04.713,2519.400,2141.200,378.100,0.000,0.000,0,2517.905,7.4906125
2026-03-19 05:54:07.303,2506.700,2133.100,373.500,0.100,0.000,0,2517.812,7.5709878
2026-03-19 05:54:09.885,2526.900,2152.400,374.400,0.000,0.000,0,2517.974,7.5903705
2026-03-19 05:54:12.464,2518.900,2141.900,376.900,0.000,0.000,0,2517.834,7.4414276
2026-03-19 05:54:15.036,2517.800,2145.500,372.200,0.000,0.000,0,2517.7,7.3191803
2026-03-19 05:54:17.628,2510.700,2137.000,373.600,0.000,0.000,0,2517.495,7.2246713
2026-03-19 05:54:20.225,2528.600,2152.800,375.700,0.000,0.000,0,2517.543,7.2821186
2026-03-19 05:54:22.797,2533.600,2157.500,376.000,0.000,0.000,0,2517.732,7.4492265
2026-03-19 05:54:25.359,2510.500,2134.200,376.200,0.000,0.000,0,2517.711,7.4666042
2026-03-19 05:54:27.946,2500.700,2129.000,371.600,0.000,0.000,0,2517.671,7.5464865
2026-03-19 05:54:30.525,2523.300,2144.900,378.200,0.100,0.000,0,2517.747,7.564502
2026-03-19 05:54:33.108,2515.400,2142.400,372.900,0.000,0.000,0,2517.607,7.4765802
2026-03-19 05:54:35.678,2522.300,2147.500,374.700,0.000,0.100,0,2517.696,7.4789427
2026-03-19 05:54:38.267,2509.700,2137.900,371.700,0.000,0.000,0,2517.516,7.4525663
2026-03-19 05:54:40.847,2525.400,2153.800,371.300,0.100,0.000,0,2517.494,7.4259655
2026-03-19 05:54:43.424,2517.100,2141.800,375.200,0.000,0.000,0,2517.517,7.4211462
2026-03-19 05:54:46.000,2514.100,2139.100,374.900,0.000,0.000,0,2517.553,7.3957076
2026-03-19 05:54:48.587,2515.300,2142.100,373.100,0.000,0.000,0,2517.502,7.3934833
2026-03-19 05:54:51.157,2525.400,2152.700,372.400,0.200,0.000,0,2517.658,7.3939053
2026-03-19 05:54:53.750,2506.800,2131.300,375.500,0.000,0.000,0,2517.422,7.3599943
2026-03-19 05:54:56.328,2531.400,2154.300,377.000,0.000,0.000,0,2517.552,7.4897861
2026-03-19 05:54:58.909,2515.500,2143.600,371.800,0.100,0.000,0,2517.537,7.4923782
2026-03-19 05:55:01.479,2517.900,2142.100,375.700,0.000,0.000,0,2517.522,7.4901346
2026-03-19 05:55:04.069,2508.300,2133.000,375.200,0.000,0.000,0,2517.526,7.4851001
2026-03-19 05:55:06.646,2526.400,2154.400,371.900,0.000,0.000,0,2517.559,7.5168091
2026-03-19 05:55:09.227,2514.700,2140.100,374.400,0.100,0.000,0,2517.531,7.5221898
2026-03-19 05:55:11.805,2519.400,2144.900,374.400,0.000,0.000,0,2517.618,7.4929351
2026-03-19 05:55:14.398,2515.100,2142.600,372.500,0.000,0.000,0,2517.596,7.497065
2026-03-19 05:55:16.986,2531.900,2155.400,376.500,0.000,0.000,0,2517.764,7.626369
2026-03-19 05:55:19.576,2526.700,2152.100,374.500,0.000,0.000,0,2517.949,7.6165018
2026-03-19 05:55:22.166,2528.000,2152.900,375.000,0.000,0.000,0,2517.921,7.5742365
2026-03-19 05:55:24.740,2528.500,2153.200,375.200,0.000,0.000,0,2518.007,7.6447139
2026-03-19 05:55:27.331,2511.000,2132.700,378.100,0.100,0.000,0,2517.971,7.6691107
2026-03-19 05:55:29.904,2529.300,2154.500,374.700,0.100,0.000,0,2518.028,7.7316632
2026-03-19 05:55:32.479,2510.900,2136.600,374.100,0.200,0.000,0,2517.983,7.7598718
2026-03-19 05:55:35.049,2513.400,2135.600,377.700,0.000,0.000,0,2517.945,7.7729065
2026-03-19 05:55:37.634,2508.700,2134.400,374.200,0.100,0.000,0,2517.82,7.8199233
2026-03-19 05:55:40.220,2523.300,2148.800,374.300,0.100,0.000,0,2517.885,7.8381678
2026-03-19 05:55:42.809,2523.800,2148.800,375.000,0.000,0.000,0,2518.004,7.836733
2026-03-19 05:55:45.398,2526.600,2153.200,373.200,0.000,0.000,0,2518.108,7.8809857
2026-03-19 05:55:47.984,2526.800,2152.500,374.200,0.000,0.000,0,2518.277,7.8843624
2026-03-19 05:55:50.570,2526.100,2147.600,378.500,0.000,0.000,0,2518.402,7.9082739
2026-03-19 05:55:53.145,2523.500,2149.200,374.100,0.000,0.000,0,2518.512,7.9019147
2026-03-19 05:55:55.725,2512.800,2139.100,373.600,0.000,0.000,0,2518.403,7.9047765
2026-03-19 05:55:58.301,2517.200,2141.600,375.300,0.200,0.100,0,2518.288,7.8375032
2026-03-19 05:56:00.875,2515.200,2142.500,372.700,0.000,0.000,0,2518.22,7.8345006
2026-03-19 05:56:03.453,2513.800,2140.300,373.400,0.000,0.000,0,2518.138,7.8374202
2026-03-19 05:56:06.022,2514.900,2140.800,373.800,0.200,0.000,0,2518.214,7.7685008
2026-03-19 05:56:08.613,2507.400,2131.800,375.500,0.100,0.000,0,2517.986,7.747929
2026-03-19 05:56:11.187,2528.300,2157.800,370.400,0.000,0.000,0,2518.137,7.8001494
2026-03-19 05:56:13.776,2512.700,2135.600,377.000,0.000,0.000,0,2518.067,7.8171997
2026-03-19 05:56:16.345,2526.800,2150.300,376.400,0.000,0.000,0,2518.185,7.8589614
2026-03-19 05:56:18.915,2505.600,2131.000,374.600,0.000,0.000,0,2517.965,7.900144
2026-03-19 05:56:21.504,2506.800,2131.600,375.200,0.000,0.000,0,2517.77,7.9325973
2026-03-19 05:56:24.086,2527.500,2152.100,375.300,0.000,0.000,0,2517.784,7.9485058
2026-03-19 05:56:26.674,2517.600,2141.800,375.700,0.000,0.000,0,2517.76,7.9454012
2026-03-19 05:56:29.251,2526.600,2150.300,376.200,0.000,0.000,0,2517.927,7.9539406
2026-03-19 05:56:31.820,2514.900,2141.500,373.300,0.000,0.000,0,2517.929,7.953154
2026-03-19 05:56:34.394,2507.000,2133.000,373.800,0.200,0.000,0,2517.835,8.0258878
2026-03-19 05:56:36.969,2512.400,2133.900,378.400,0.000,0.000,0,2517.886,7.9748231
2026-03-19 05:56:39.546,2511.600,2137.700,373.800,0.000,0.000,0,2517.92,7.9406297
2026-03-19 05:56:42.126,2513.400,2138.900,374.300,0.100,0.000,0,2517.844,7.9471545
2026-03-19 05:56:44.700,2518.900,2142.900,375.800,0.000,0.000,0,2517.976,7.8534212
2026-03-19 05:56:47.284,2511.200,2136.300,374.800,0.000,0.000,0,2517.946,7.8734925
2026-03-19 05:56:49.852,2522.300,2145.500,376.700,0.000,0.000,0,2518.015,7.8811087
2026-03-19 05:56:52.443,2507.000,2135.500,371.400,0.000,0.000,0,2517.944,7.9477584
2026-03-19 05:56:55.016,2528.000,2153.000,374.900,0.100,0.000,0,2517.982,7.9865685
2026-03-19 05:56:57.606,2512.200,2137.400,374.600,0.100,0.000,0,2517.825,7.9442605
2026-03-19 05:57:00.189,2525.900,2153.000,372.800,0.000,0.000,0,2517.926,7.9819875
2026-03-19 05:57:02.755,2521.000,2144.600,376.300,0.000,0.000,0,2517.942,7.9865284
2026-03-19 05:57:05.337,2505.700,2131.800,373.800,0.000,0.000,0,2517.693,7.9761552
2026-03-19 05:57:07.914,2517.400,2140.500,376.700,0.000,0.100,0,2517.582,7.901878
2026-03-19 05:57:10.496,2513.300,2140.800,372.200,0.100,0.000,0,2517.595,7.8937491
2026-03-19 05:57:13.074,2519.100,2141.400,377.700,0.000,0.000,0,2517.715,7.824198
2026-03-19 05:57:15.641,2516.600,2140.000,376.500,0.100,0.000,0,2517.794,7.7724876
2026-03-19 05:57:18.216,2504.000,2129.600,374.300,0.000,0.000,0,2517.574,7.8480905
2026-03-19 05:57:20.794,2511.700,2139.000,372.600,0.000,0.000,0,2517.405,7.7905889
2026-03-19 05:57:23.367,2516.400,2143.000,373.200,0.100,0.000,0,2517.416,7.7883852
2026-03-19 05:57:25.948,2511.200,2137.600,373.400,0.200,0.000,0,2517.511,7.6528674
2026-03-19 05:57:28.525,2518.200,2143.000,375.100,0.000,0.000,0,2517.508,7.6525379
2026-03-19 05:57:31.086,2513.200,2135.900,377.200,0.000,0.000,0,2517.414,7.6471435
2026-03-19 05:57:33.666,2498.400,2126.400,371.900,0.100,0.000,0,2517.385,7.7134088
2026-03-19 05:57:36.256,2518.900,2145.800,373.100,0.100,0.000,0,2517.418,7.7127606
2026-03-19 05:57:38.844,2526.800,2155.200,371.500,0.000,0.000,0,2517.471,7.7587021
2026-03-19 05:57:41.413,2525.700,2151.200,374.400,0.000,0.000,0,2517.529,7.7982215
2026-03-19 05:57:43.992,2507.500,2131.200,376.300,0.000,0.000,0,2517.417,7.8607767
2026-03-19 05:57:46.570,2516.100,2141.600,374.500,0.000,0.000,0,2517.303,7.7961203
2026-03-19 05:57:49.146,2517.600,2143.900,373.500,0.100,0.100,0,2517.309,7.7961156
2026-03-19 05:57:51.723,2512.200,2136.200,375.900,0.000,0.000,0,2517.293,7.8049376
2026-03-19 05:57:54.308,2513.000,2138.900,373.900,0.000,0.000,0,2517.262,7.8157633
2026-03-19 05:57:56.892,2520.900,2141.600,379.300,0.000,0.000,0,2517.45,7.6736106
2026-03-19 05:57:59.468,2521.800,2148.100,373.600,0.000,0.000,0,2517.516,7.6823528
2026-03-19 05:58:02.055,2513.700,2138.400,375.300,0.000,0.000,0,2517.601,7.5921077
2026-03-19 05:58:04.630,2525.300,2149.400,375.800,0.000,0.000,0,2517.621,7.6097082
2026-03-19 05:58:07.203,2513.900,2141.800,372.000,0.000,0.000,0,2517.599,7.6172501
2026-03-19 05:58:09.777,2509.900,2131.400,378.400,0.000,0.000,0,2517.387,7.5330957
2026-03-19 05:58:12.361,2514.500,2137.200,377.200,0.000,0.000,0,2517.361,7.5385263
2026-03-19 05:58:14.945,2520.900,2145.000,375.700,0.100,0.000,0,2517.324,7.5119388
2026-03-19 05:58:17.510,2522.800,2144.400,378.300,0.000,0.000,0,2517.357,7.5286553
2026-03-19 05:58:20.088,2504.500,2129.400,375.000,0.000,0.000,0,2517.26,7.6305046
2026-03-19 05:58:22.676,2516.700,2143.300,373.400,0.000,0.000,0,2517.233,7.6276609
2026-03-19 05:58:25.265,2523.700,2151.400,372.200,0.000,0.000,0,2517.403,7.5803094
2026-03-19 05:58:27.855,2526.700,2154.300,372.300,0.000,0.000,0,2517.401,7.5778294
2026-03-19 05:58:30.438,2526.400,2150.600,375.800,0.000,0.000,0,2517.476,7.6292348
2026-03-19 05:58:33.024,2521.900,2150.000,371.800,0.000,0.000,0,2517.517,7.6418722
2026-03-19 05:58:35.601,2522.800,2148.100,374.700,0.000,0.000,0,2517.638,7.6287585
2026-03-19 05:58:38.192,2515.800,2140.900,374.800,0.000,0.000,0,2517.51,7.5507417
2026-03-19 05:58:40.773,2528.400,2154.200,374.100,0.000,0.000,0,2517.458,7.4570796
2026-03-19 05:58:43.362,2519.700,2144.000,375.500,0.000,0.000,0,2517.55,7.4273616
2026-03-19 05:58:45.925,2526.400,2150.200,376.100,0.000,0.000,0,2517.807,7.2831072
2026-03-19 05:58:48.501,2502.100,2126.800,375.300,0.000,0.000,0,2517.595,7.4272522
2026-03-19 05:58:51.076,2514.800,2139.000,375.700,0.000,0.000,0,2517.589,7.429265
2026-03-19 05:58:53.653,2514.300,2139.200,374.900,0.200,0.000,0,2517.509,7.4211737
2026-03-19 05:58:56.223,2515.600,2135.200,380.300,0.100,0.000,0,2517.568,7.3822067
2026-03-19 05:58:58.796,2507.600,2131.600,375.800,0.100,0.000,0,2517.39,7.4057748
2026-03-19 05:59:01.362,2509.700,2131.900,377.800,0.000,0.000,0,2517.316,7.4451692
2026-03-19 05:59:03.938,2502.400,2128.600,373.700,0.000,0.000,0,2517.199,7.5854004
2026-03-19 05:59:06.503,2514.500,2141.900,372.500,0.000,0.000,0,2517.191,7.5878204
2026-03-19 05:59:09.069,2501.500,2128.600,372.700,0.100,0.000,0,2516.952,7.7010451
2026-03-19 05:59:11.643,2503.800,2132.000,371.700,0.000,0.000,0,2516.922,7.7462453
2026-03-19 05:59:14.222,2511.100,2131.700,379.300,0.100,0.000,0,2516.719,7.6292817
2026-03-19 05:59:16.796,2516.600,2139.800,376.700,0.000,0.000,0,2516.73,7.6283091
2026-03-19 05:59:19.384,2510.800,2140.200,370.500,0.100,0.000,0,2516.659,7.6500993
2026-03-19 05:59:21.965,2527.200,2152.800,374.400,0.000,0.000,0,2516.848,7.6746789
2026-03-19 05:59:24.549,2517.700,2140.300,377.300,0.100,0.000,0,2516.761,7.6149838
2026-03-19 05:59:27.138,2522.100,2149.200,372.700,0.100,0.000,0,2516.835,7.6305357
2026-03-19 05:59:29.723,2526.600,2151.700,374.700,0.100,0.000,0,2516.907,7.68815
2026-03-19 05:59:32.293,2521.900,2147.200,374.600,0.000,0.000,0,2516.975,7.7019267
2026-03-19 05:59:34.870,2506.100,2130.700,375.300,0.000,0.000,0,2516.717,7.6294306
2026-03-19 05:59:37.439,2514.400,2139.500,374.800,0.100,0.000,0,2516.594,7.5663838
2026-03-19 05:59:40.018,2506.700,2133.700,372.900,0.100,0.000,0,2516.381,7.5420646
2026-03-19 05:59:42.611,2515.700,2135.400,380.200,0.000,0.000,0,2516.253,7.4432715
2026-03-19 05:59:45.186,2529.100,2152.200,376.800,0.000,0.000,0,2516.434,7.5328643
2026-03-19 05:59:47.770,2513.000,2138.900,373.900,0.100,0.000,0,2516.271,7.4283281
2026-03-19 05:59:50.346,2523.500,2147.100,376.300,0.000,0.000,0,2516.397,7.4430028
2026-03-19 05:59:52.928,2512.800,2136.600,376.100,0.000,0.000,0,2516.391,7.4456577
2026-03-19 05:59:55.510,2518.600,2142.300,376.200,0.000,0.000,0,2516.49,7.4084614
2026-03-19 05:59:58.093,2519.800,2144.300,375.400,0.100,0.000,0,2516.455,7.3844346
2026-03-19 06:00:00.669,2521.800,2144.800,376.900,0.000,0.000,0,2516.435,7.3672027
2026-03-19 06:00:03.256,2514.000,2136.600,377.200,0.100,0.000,0,2516.309,7.2997136
2026-03-19 06:00:05.846,2523.600,2150.700,372.800,0.000,0.000,0,2516.277,7.2605627
2026-03-19 06:00:08.438,2527.100,2151.600,375.300,0.100,0.000,0,2516.287,7.2747599
2026-03-19 06:00:11.019,2528.400,2156.600,371.700,0.000,0.000,0,2516.336,7.339394
2026-03-19 06:00:13.582,2519.300,2141.100,378.200,0.000,0.000,0,2516.401,7.3365727
2026-03-19 06:00:16.167,2500.600,2127.200,373.300,0.000,0.000,0,2516.235,7.5025379
2026-03-19 06:00:18.754,2521.800,2143.200,378.600,0.000,0.000,0,2516.301,7.5221472
2026-03-19 06:00:21.340,2524.200,2151.600,372.500,0.000,0.000,0,2516.405,7.5586556
2026-03-19 06:00:23.916,2524.300,2149.900,374.200,0.100,0.000,0,2516.499,7.5977035
2026-03-19 06:00:26.504,2515.000,2138.100,376.800,0.000,0.000,0,2516.575,7.5441285
2026-03-19 06:00:29.079,2524.300,2150.800,373.500,0.000,0.000,0,2516.535,7.492281
2026-03-19 06:00:31.670,2512.900,2138.100,374.700,0.100,0.000,0,2516.537,7.4912837
2026-03-19 06:00:34.247,2527.400,2152.600,374.700,0.000,0.000,0,2516.543,7.4997367
2026-03-19 06:00:36.839,2516.200,2141.700,374.400,0.100,0.000,0,2516.649,7.4187936
2026-03-19 06:00:39.434,2530.200,2154.000,376.100,0.000,0.000,0,2516.883,7.4732865
2026-03-19 06:00:42.009,2532.600,2155.400,377.100,0.000,0.000,0,2516.934,7.5624364
2026-03-19 06:00:44.591,2511.600,2133.700,377.800,0.000,0.000,0,2516.874,7.5806942
2026-03-19 06:00:47.157,2519.600,2147.000,372.600,0.000,0.000,0,2516.804,7.522658
2026-03-19 06:00:49.723,2503.500,2127.500,375.900,0.000,0.000,0,2516.69,7.6361705
2026-03-19 06:00:52.297,2504.200,2130.100,373.900,0.000,0.000,0,2516.662,7.6766761
2026-03-19 06:00:54.878,2513.200,2140.700,372.300,0.100,0.000,0,2516.67,7.6726462
2026-03-19 06:00:57.454,2517.100,2141.000,376.100,0.000,0.000,0,2516.725,7.6558001
2026-03-19 06:01:00.034,2514.600,2138.700,375.900,0.000,0.000,0,2516.737,7.6515182
2026-03-19 06:01:02.617,2518.100,2143.100,374.900,0.000,0.000,0,2516.729,7.6496705
2026-03-19 06:01:05.197,2520.200,2143.500,376.600,0.000,0.000,0,2516.819,7.6370242
2026-03-19 06:01:07.784,2516.700,2142.900,373.600,0.100,0.000,0,2516.763,7.617134
2026-03-19 06:01:10.346,2523.300,2146.000,377.200,0.000,0.000,0,2516.926,7.5807865
2026-03-19 06:01:12.923,2500.300,2128.900,371.300,0.000,0.000,0,2516.649,7.6765552
2026-03-19 06:01:15.512,2513.400,2140.500,372.900,0.000,0.000,0,2516.661,7.6705266
2026-03-19 06:01:18.107,2527.200,2155.000,372.100,0.000,0.000,0,2516.674,7.6872572
2026-03-19 06:01:20.688,2531.500,2154.400,377.000,0.100,0.000,0,2516.779,7.8162561
2026-03-19 06:01:23.256,2518.800,2142.000,376.700,0.000,0.000,0,2516.91,7.7388694
2026-03-19 06:01:25.831,2506.200,2130.800,375.300,0.000,0.100,0,2516.798,7.8116705
2026-03-19 06:01:28.409,2512.300,2136.700,375.400,0.100,0.000,0,2516.788,7.8167804
